"","X","YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STATEFIP","PUMA","STRATA","GQ","PERNUM","PERWT","REPWTP","SEX","AGE","EDUC","EDUCD","INCTOT"
"1156",28163,2018,201801,236131,2018000859213,64,2018002361311,8,815,81508,1,1,64,1,2,65,11,116,62400
"1157",28184,2018,201801,236143,2018000859685,64,2018002361431,8,814,81408,1,1,63,1,2,39,10,101,0
"1158",28191,2018,201801,236147,2018000859792,64,2018002361471,8,812,81208,1,1,64,1,2,40,11,114,64200
"1159",28205,2018,201801,236152,2018000859880,46,2018002361521,8,812,81208,1,2,50,1,2,71,11,114,55400
"1160",28244,2018,201801,236175,2018000861418,55,2018002361751,8,812,81208,1,1,55,1,2,61,7,71,100000
"1161",28255,2018,201801,236183,2018000861776,152,2018002361831,8,812,81208,1,2,140,1,2,60,7,71,20000
"1162",28274,2018,201801,236195,2018000862614,68,2018002361951,8,812,81208,1,1,67,1,2,40,10,101,78000
"1163",28300,2018,201801,236208,2018000863521,45,2018002362081,8,816,81608,1,2,53,1,2,70,6,63,30000
"1164",28311,2018,201801,236214,2018000863813,150,2018002362141,8,812,81208,1,2,135,1,2,41,8,81,144600
"1165",28332,2018,201801,236225,2018000864326,43,2018002362251,8,816,81608,1,2,41,1,2,48,11,114,56000
"1166",28347,2018,201801,236232,2018000864756,75,2018002362321,8,814,81408,1,1,75,1,2,64,10,101,29300
"1167",28354,2018,201801,236237,2018000864988,143,2018002362371,8,814,81408,1,1,143,1,2,48,8,81,67000
"1168",28358,2018,201801,236240,2018000865332,56,2018002362401,8,812,81208,1,1,57,1,2,73,7,71,43000
"1169",28371,2018,201801,236248,2018000865726,136,2018002362481,8,814,81408,1,1,136,1,2,40,10,101,55000
"1170",28410,2018,201801,236267,2018000866903,77,2018002362671,8,812,81208,1,1,77,1,2,32,10,101,65000
"1171",28486,2018,201801,236307,2018000869965,118,2018002363071,8,813,81308,1,1,118,1,2,39,8,81,55000
"1172",28511,2018,201801,236323,2018000870742,73,2018002363231,8,812,81208,1,1,73,1,2,56,10,101,21000
"1173",28521,2018,201801,236328,2018000871038,144,2018002363281,8,812,81208,1,1,143,1,2,48,7,71,56000
"1174",28523,2018,201801,236328,2018000871038,144,2018002363281,8,812,81208,1,3,211,1,2,47,8,81,33000
"1175",28592,2018,201801,236362,2018000873153,113,2018002363621,8,812,81208,1,1,113,1,2,46,10,101,160000
"1176",28609,2018,201801,236371,2018000873651,371,2018002363711,8,816,81608,1,2,306,1,2,37,6,63,20000
"1177",28664,2018,201801,236401,2018000875292,141,2018002364011,8,813,81308,1,1,141,1,2,61,8,81,2200
"1178",28762,2018,201801,236460,2018000878510,182,2018002364601,8,815,81508,1,2,188,1,2,37,10,101,0
"1179",28776,2018,201801,236468,2018000878911,69,2018002364681,8,812,81208,1,2,63,1,2,39,10,101,40000
"1180",28783,2018,201801,236472,2018000879140,139,2018002364721,8,812,81208,1,1,139,1,2,54,11,116,92000
"1181",28786,2018,201801,236473,2018000879149,206,2018002364731,8,812,81208,1,2,189,1,2,36,11,114,115000
"1182",28815,2018,201801,236490,2018000880034,94,2018002364901,8,816,81608,1,1,93,1,2,56,7,71,7100
"1183",28830,2018,201801,236499,2018000880570,160,2018002364991,8,812,81208,1,1,160,1,2,71,11,114,14900
"1184",28844,2018,201801,236508,2018000881114,151,2018002365081,8,814,81408,1,1,151,1,2,36,11,115,48000
"1185",28856,2018,201801,236516,2018000881538,150,2018002365161,8,814,81408,1,1,151,1,2,33,7,71,45000
"1186",28886,2018,201801,236530,2018000882609,104,2018002365301,8,813,81308,1,1,105,1,2,49,7,71,10000
"1187",28902,2018,201801,236539,2018000883119,110,2018002365391,8,813,81308,1,2,106,1,2,34,11,114,498000
"1188",28910,2018,201801,236543,2018000883557,103,2018002365431,8,814,81408,1,2,111,1,2,40,11,114,60200
"1189",28942,2018,201801,236562,2018000884580,67,2018002365621,8,815,81508,1,1,66,1,2,41,10,101,67000
"1190",28950,2018,201801,236565,2018000884828,371,2018002365651,8,813,81308,1,2,352,1,2,60,8,81,29550
"1191",28951,2018,201801,236565,2018000884828,371,2018002365651,8,813,81308,1,3,526,1,2,33,6,63,750
"1192",28986,2018,201801,236583,2018000886356,283,2018002365831,8,813,81308,1,2,279,1,2,43,6,65,34300
"1193",29001,2018,201801,236590,2018000886596,61,2018002365901,8,814,81408,1,1,61,1,2,75,11,116,19800
"1194",29045,2018,201801,236611,2018000888443,99,2018002366111,8,813,81308,1,1,100,1,2,69,10,101,50900
"1195",29085,2018,201801,236635,2018000889828,37,2018002366351,8,814,81408,1,1,36,1,2,48,8,81,36500
"1196",29087,2018,201801,236636,2018000889846,96,2018002366361,8,815,81508,1,1,96,1,2,80,6,63,22300
"1197",29099,2018,201801,236641,2018000890053,76,2018002366411,8,815,81508,1,2,62,1,2,36,0,2,18000
"1198",29184,2018,201801,236684,2018000892852,157,2018002366841,8,813,81308,1,1,157,1,2,35,11,114,48000
"1199",29188,2018,201801,236687,2018000893077,464,2018002366871,8,812,81208,1,1,463,1,2,38,10,101,86000
"1200",29238,2018,201801,236712,2018000895140,109,2018002367121,8,815,81508,1,1,109,1,2,75,11,114,49000
"1201",29242,2018,201801,236714,2018000895175,107,2018002367141,8,813,81308,1,1,106,1,2,49,7,71,43700
"1202",29279,2018,201801,236735,2018000896992,76,2018002367351,8,814,81408,1,2,81,1,2,41,10,101,83000
"1203",29296,2018,201801,236741,2018000897371,54,2018002367411,8,816,81608,1,1,55,1,2,64,10,101,34000
"1204",29299,2018,201801,236743,2018000897731,124,2018002367431,8,812,81208,1,2,96,1,2,53,11,115,40000
"1205",29325,2018,201801,236754,2018000899093,159,2018002367541,8,813,81308,1,2,151,1,2,56,3,30,9600
"1206",29365,2018,201801,236776,2018000900324,32,2018002367761,8,812,81208,1,2,30,1,2,56,10,101,75000
"1207",29431,2018,201801,236813,2018000902729,136,2018002368131,8,812,81208,1,1,136,1,2,39,11,114,19200
"1208",29441,2018,201801,236820,2018000903053,64,2018002368201,8,813,81308,1,1,64,1,2,44,10,101,167200
"1209",29481,2018,201801,236843,2018000904504,145,2018002368431,8,815,81508,1,1,145,1,2,59,7,71,75790
"1210",29484,2018,201801,236845,2018000904586,60,2018002368451,8,816,81608,1,1,60,1,2,35,10,101,59000
"1211",29526,2018,201801,236868,2018000906175,118,2018002368681,8,815,81508,1,1,118,1,2,32,8,81,36000
"1212",29531,2018,201801,236871,2018000906394,40,2018002368711,8,815,81508,1,1,40,1,2,53,10,101,60000
"1213",29544,2018,201801,236877,2018000906527,113,2018002368771,8,815,81508,1,1,113,1,2,42,11,115,498000
"1214",29570,2018,201801,236888,2018000907293,105,2018002368881,8,813,81308,1,2,121,1,2,62,10,101,55000
"1215",29575,2018,201801,236890,2018000907355,127,2018002368901,8,815,81508,1,2,132,1,2,44,11,114,23000
"1216",29602,2018,201801,236902,2018000908216,179,2018002369021,8,812,81208,1,2,140,1,2,50,8,81,28000
"1217",29616,2018,201801,236910,2018000909044,79,2018002369101,8,816,81608,1,1,79,1,2,46,6,64,22000
"1218",29646,2018,201801,236924,2018000909722,323,2018002369241,8,815,81508,1,1,324,1,2,52,10,101,60000
"1219",29681,2018,201801,236944,2018000911070,33,2018002369441,8,816,81608,1,2,43,1,2,73,10,101,302900
"1220",29690,2018,201801,236949,2018000911213,117,2018002369491,8,814,81408,1,1,118,1,2,51,10,101,45000
"1221",29703,2018,201801,236958,2018000911868,60,2018002369581,8,813,81308,1,1,60,1,2,30,11,114,72000
"1222",29743,2018,201801,236980,2018000913027,68,2018002369801,8,816,81608,1,1,68,1,2,72,2,23,17200
"1223",29750,2018,201801,236984,2018000913413,94,2018002369841,8,814,81408,1,4,120,1,2,50,7,71,0
"1224",29761,2018,201801,236989,2018000913970,55,2018002369891,8,816,81608,1,2,102,1,2,54,6,63,26000
"1225",29791,2018,201801,237004,2018000915396,165,2018002370041,8,814,81408,1,2,143,1,2,33,10,101,55000
"1226",29799,2018,201801,237007,2018000915746,102,2018002370071,8,814,81408,1,1,102,1,2,45,11,114,66000
"1227",29808,2018,201801,237012,2018000915991,442,2018002370121,8,812,81208,1,1,442,1,2,48,6,63,11900
"1228",29836,2018,201801,237027,2018000917015,164,2018002370271,8,816,81608,1,1,164,1,2,39,2,26,18000
"1229",29839,2018,201801,237030,2018000917072,69,2018002370301,8,814,81408,1,1,68,1,2,33,11,114,130000
"1230",29842,2018,201801,237032,2018000917258,219,2018002370321,8,813,81308,1,1,219,1,2,35,2,23,20000
"1231",29884,2018,201801,237057,2018000919067,144,2018002370571,8,813,81308,1,1,144,1,2,63,7,71,36100
"1232",29903,2018,201801,237067,2018000919654,111,2018002370671,8,816,81608,1,1,112,1,2,49,11,114,72000
"1233",29940,2018,201801,237086,2018000920762,123,2018002370861,8,816,81608,1,1,124,1,2,36,6,64,12700
"1234",29997,2018,201801,237114,2018000922316,129,2018002371141,8,812,81208,1,2,118,1,2,44,10,101,0
"1235",30022,2018,201801,237128,2018000923060,133,2018002371281,8,815,81508,1,1,133,1,2,63,11,114,141000
"1236",30035,2018,201801,237136,2018000923319,37,2018002371361,8,816,81608,1,1,37,1,2,55,6,63,100
"1237",30070,2018,201801,237156,2018000925415,74,2018002371561,8,813,81308,1,1,74,1,2,65,7,71,67600
"1238",30073,2018,201801,237157,2018000925580,126,2018002371571,8,814,81408,1,2,309,1,2,58,11,114,50000
"1239",30091,2018,201801,237164,2018000925958,136,2018002371641,8,812,81208,1,3,231,1,2,62,6,63,0
"1240",30092,2018,201801,237165,2018000926015,92,2018002371651,8,812,81208,1,1,93,1,2,50,11,114,113000
"1241",30158,2018,201801,237203,2018000928409,88,2018002372031,8,815,81508,1,1,88,1,2,68,6,63,17300
"1242",30220,2018,201801,237234,2018000930692,127,2018002372341,8,812,81208,1,2,113,1,2,33,11,115,97500
"1243",30254,2018,201801,237251,2018000932177,78,2018002372511,8,812,81208,1,2,70,1,2,36,10,101,36900
"1244",30288,2018,201801,237268,2018000932982,173,2018002372681,8,816,81608,1,1,172,1,2,34,6,61,45000
"1245",30296,2018,201801,237274,2018000933189,272,2018002372741,8,812,81208,1,1,272,1,2,42,1,12,20200
"1246",30308,2018,201801,237280,2018000933686,37,2018002372801,8,816,81608,1,1,37,1,2,48,11,114,170000
"1247",30313,2018,201801,237283,2018000933987,122,2018002372831,8,815,81508,1,1,122,1,2,61,10,101,163080
"1248",30369,2018,201801,237313,2018000935329,317,2018002373131,8,815,81508,1,1,316,1,2,38,6,64,13200
"1249",30377,2018,201801,237317,2018000935608,74,2018002373171,8,815,81508,1,1,73,1,2,64,7,71,75000
"1250",30393,2018,201801,237326,2018000936168,78,2018002373261,8,815,81508,1,1,77,1,2,48,10,101,62000
"1251",30405,2018,201801,237332,2018000936618,47,2018002373321,8,816,81608,1,1,47,1,2,65,10,101,104000
"1252",30411,2018,201801,237335,2018000936950,94,2018002373351,8,815,81508,1,1,94,1,2,31,10,101,65000
"1253",30412,2018,201801,237335,2018000936950,94,2018002373351,8,815,81508,1,2,97,1,2,32,11,114,10000
"1254",30562,2018,201801,237408,2018000941749,147,2018002374081,8,812,81208,1,1,147,1,2,31,11,114,50000
"1255",30611,2018,201801,237428,2018000942753,77,2018002374281,8,814,81408,1,2,87,1,2,72,10,101,25000
"1256",30653,2018,201801,237450,2018000944240,320,2018002374501,8,812,81208,1,1,321,1,2,63,7,71,35100
"1257",30715,2018,201801,237482,2018000945796,250,2018002374821,8,812,81208,1,2,227,1,2,36,10,101,36900
"1258",30723,2018,201801,237488,2018000946428,233,2018002374881,8,812,81208,1,1,233,1,2,62,11,114,76000
"1259",30725,2018,201801,237488,2018000946428,233,2018002374881,8,812,81208,1,3,363,1,2,37,7,71,58000
"1260",30741,2018,201801,237496,2018000946884,70,2018002374961,8,812,81208,1,2,67,1,2,38,11,114,40000
"1261",30749,2018,201801,237500,2018000947166,137,2018002375001,8,814,81408,1,1,137,1,2,32,10,101,58000
"1262",30817,2018,201801,237534,2018000948744,59,2018002375341,8,813,81308,1,1,58,1,2,34,10,101,80000
"1263",30827,2018,201801,237539,2018000949395,93,2018002375391,8,813,81308,1,1,93,1,2,47,10,101,70000
"1264",30856,2018,201801,237553,2018000950087,128,2018002375531,8,815,81508,1,1,127,1,2,52,10,101,60000
"1265",30913,2018,201801,237581,2018000952265,63,2018002375811,8,816,81608,1,1,63,1,2,43,7,71,4000
"1266",30939,2018,201801,237596,2018000953448,56,2018002375961,8,816,81608,1,1,56,1,2,40,10,101,86000
"1267",30944,2018,201801,237599,2018000953537,103,2018002375991,8,815,81508,1,1,103,1,2,31,10,101,7380
"1268",30949,2018,201801,237601,2018000953608,173,2018002376011,8,814,81408,1,1,173,1,2,36,10,101,98000
"1269",30956,2018,201801,237605,2018000953710,178,2018002376051,8,812,81208,1,2,158,1,2,34,2,25,0
"1270",30972,2018,201801,237616,2018000954590,334,2018002376161,8,812,81208,1,2,247,1,2,51,2,26,25000
"1271",31023,2018,201801,237640,2018000955988,52,2018002376401,8,816,81608,1,2,38,1,2,40,11,114,18000
"1272",31040,2018,201801,237651,2018000956447,142,2018002376511,8,815,81508,1,1,141,1,2,62,8,81,66100
"1273",31041,2018,201801,237652,2018000956480,75,2018002376521,8,813,81308,1,1,74,1,2,80,5,50,22100
"1274",31042,2018,201801,237652,2018000956480,75,2018002376521,8,813,81308,1,2,87,1,2,60,4,40,21600
"1275",31114,2018,201801,237695,2018000959609,238,2018002376951,8,815,81508,1,1,237,1,2,37,10,101,84000
"1276",31143,2018,201801,237712,2018000960459,140,2018002377121,8,813,81308,1,1,139,1,2,47,10,101,74000
"1277",31176,2018,201801,237728,2018000961168,288,2018002377281,8,812,81208,1,2,306,1,2,30,10,101,50000
"1278",31228,2018,201801,237754,2018000963513,49,2018002377541,8,816,81608,1,2,43,1,2,56,7,71,55000
"1279",31236,2018,201801,237758,2018000963654,44,2018002377581,8,816,81608,1,2,34,1,2,58,10,101,130000
"1280",31263,2018,201801,237773,2018000964598,92,2018002377731,8,815,81508,1,2,85,1,2,68,6,65,8800
"1281",31273,2018,201801,237778,2018000964945,101,2018002377781,8,814,81408,1,1,101,1,2,49,6,63,25000
"1282",31355,2018,201801,237820,2018000967236,107,2018002378201,8,813,81308,1,2,134,1,2,43,10,101,46000
"1283",31534,2018,201801,237906,2018000973465,129,2018002379061,8,815,81508,1,2,127,1,2,50,6,61,24000
"1284",31573,2018,201801,237926,2018000974532,70,2018002379261,8,812,81208,1,1,70,1,2,76,11,114,51000
"1285",31596,2018,201801,237938,2018000974946,125,2018002379381,8,814,81408,1,2,117,1,2,58,10,101,0
"1286",31656,2018,201801,237974,2018000977623,230,2018002379741,8,812,81208,1,1,230,1,2,54,11,115,60000
"1287",31727,2018,201801,238010,2018000980502,187,2018002380101,8,814,81408,1,1,187,1,2,31,10,101,101000
"1288",31768,2018,201801,238033,2018000981867,59,2018002380331,8,814,81408,1,2,53,1,2,78,10,101,23300
"1289",31797,2018,201801,238049,2018000982988,237,2018002380491,8,812,81208,1,1,236,1,2,41,6,63,0
"1290",31799,2018,201801,238050,2018000983031,108,2018002380501,8,812,81208,1,1,108,1,2,35,10,101,85000
"1291",31825,2018,201801,238062,2018000983562,189,2018002380621,8,812,81208,1,2,158,1,2,39,10,101,15900
"1292",31826,2018,201801,238062,2018000983562,189,2018002380621,8,812,81208,1,5,247,1,2,36,6,61,0
"1293",31877,2018,201801,238089,2018000985164,82,2018002380891,8,813,81308,1,2,91,1,2,77,6,63,1800
"1294",31880,2018,201801,238090,2018000985303,86,2018002380901,8,816,81608,1,2,75,1,2,79,6,65,9000
"1295",31940,2018,201801,238123,2018000987313,63,2018002381231,8,816,81608,1,2,76,1,2,71,0,2,9600
"1296",31945,2018,201801,238127,2018000987417,54,2018002381271,8,816,81608,1,1,54,1,2,62,11,114,100000
"1297",31963,2018,201801,238137,2018000987996,328,2018002381371,8,815,81508,1,2,340,1,2,78,6,64,22200
"1298",31967,2018,201801,238139,2018000988182,189,2018002381391,8,815,81508,1,1,189,1,2,45,10,101,33400
"1299",31977,2018,201801,238145,2018000988464,135,2018002381451,8,812,81208,1,1,135,1,2,55,6,61,47000
"1300",31979,2018,201801,238146,2018000988519,225,2018002381461,8,812,81208,1,1,225,1,2,33,8,81,0
"1301",32023,2018,201801,238167,2018000989977,47,2018002381671,8,815,81508,1,1,47,1,2,71,11,114,13120
"1302",32044,2018,201801,238178,2018000990640,129,2018002381781,8,816,81608,1,1,129,1,2,70,6,63,43400
"1303",32103,2018,201801,238210,2018000993222,364,2018002382101,8,815,81508,1,2,390,1,2,31,5,50,30800
"1304",32175,2018,201801,238247,2018000995519,239,2018002382471,8,815,81508,1,2,150,1,2,42,6,63,20000
"1305",32190,2018,201801,238255,2018000995945,56,2018002382551,8,816,81608,1,1,56,1,2,44,7,71,55000
"1306",32198,2018,201801,238258,2018000996179,55,2018002382581,8,816,81608,1,2,90,1,2,30,6,63,16000
"1307",32208,2018,201801,238265,2018000996820,114,2018002382651,8,816,81608,1,2,136,1,2,34,10,101,55000
"1308",32311,2018,201801,238314,2018001000365,88,2018002383141,8,813,81308,1,1,88,1,2,37,11,116,120000
"1309",32316,2018,201801,238316,2018001000568,94,2018002383161,8,816,81608,1,1,94,1,2,60,8,81,35000
"1310",32350,2018,201801,238336,2018001001609,253,2018002383361,8,816,81608,1,2,305,1,2,34,6,64,23000
"1311",32371,2018,201801,238349,2018001002395,54,2018002383491,8,814,81408,1,2,56,1,2,69,6,63,26200
"1312",32390,2018,201801,238361,2018001003489,103,2018002383611,8,816,81608,1,1,103,1,2,55,6,64,70000
"1313",32435,2018,201801,238382,2018001004672,92,2018002383821,8,816,81608,1,1,92,1,2,51,6,65,23000
"1314",32467,2018,201801,238396,2018001005187,69,2018002383961,8,815,81508,1,2,64,1,2,67,11,115,98000
"1315",32518,2018,201801,238423,2018001006324,112,2018002384231,8,814,81408,1,1,112,1,2,41,10,101,75000
"1316",32526,2018,201801,238427,2018001006453,129,2018002384271,8,812,81208,1,1,129,1,2,68,6,63,9900
"1317",32527,2018,201801,238427,2018001006453,129,2018002384271,8,812,81208,1,2,207,1,2,57,6,63,14400
"1318",32540,2018,201801,238434,2018001007066,196,2018002384341,8,815,81508,1,1,196,1,2,69,10,101,18600
"1319",32541,2018,201801,238434,2018001007066,196,2018002384341,8,815,81508,1,2,241,1,2,69,10,101,53000
"1320",32550,2018,201801,238439,2018001007237,74,2018002384391,8,813,81308,1,1,74,1,2,38,6,63,50000
"1321",32569,2018,201801,238452,2018001008286,103,2018002384521,8,812,81208,1,2,182,1,2,30,5,50,20000
"1322",32621,2018,201801,238479,2018001009991,397,2018002384791,8,815,81508,1,1,397,1,2,45,10,101,39000
"1323",32653,2018,201801,238495,2018001011229,91,2018002384951,8,816,81608,1,1,91,1,2,49,7,71,0
"1324",32657,2018,201801,238497,2018001011343,70,2018002384971,8,813,81308,1,1,70,1,2,64,8,81,96000
"1325",32690,2018,201801,238516,2018001012476,85,2018002385161,8,816,81608,1,1,85,1,2,77,0,2,32900
"1326",32707,2018,201801,238526,2018001012861,55,2018002385261,8,814,81408,1,2,101,1,2,47,11,116,10000
"1327",32714,2018,201801,238529,2018001013052,56,2018002385291,8,816,81608,1,1,56,1,2,63,6,63,40000
"1328",32727,2018,201801,238537,2018001013577,78,2018002385371,8,814,81408,1,2,81,1,2,63,10,101,101000
"1329",32730,2018,201801,238540,2018001013725,90,2018002385401,8,816,81608,1,1,90,1,2,78,4,40,33800
"1330",32731,2018,201801,238541,2018001013851,67,2018002385411,8,812,81208,1,1,67,1,2,39,11,114,0
"1331",32818,2018,201801,238586,2018001017330,89,2018002385861,8,812,81208,1,1,89,1,2,34,11,114,54000
"1332",32835,2018,201801,238594,2018001017721,116,2018002385941,8,812,81208,1,2,109,1,2,59,6,63,19200
"1333",32856,2018,201801,238604,2018001018368,165,2018002386041,8,812,81208,1,1,165,1,2,41,6,65,45000
"1334",32859,2018,201801,238604,2018001018368,165,2018002386041,8,812,81208,1,5,174,1,2,58,7,71,13600
"1335",32865,2018,201801,238608,2018001018715,172,2018002386081,8,812,81208,1,1,172,1,2,35,10,101,76000
"1336",32873,2018,201801,238612,2018001019044,218,2018002386121,8,816,81608,1,1,218,1,2,36,6,63,37000
"1337",32878,2018,201801,238615,2018001019539,67,2018002386151,8,814,81408,1,1,67,1,2,48,10,101,190100
"1338",32914,2018,201801,238635,2018001021191,59,2018002386351,8,815,81508,1,2,61,1,2,72,11,115,0
"1339",33068,2018,201801,238712,2018001026331,75,2018002387121,8,816,81608,1,2,136,1,2,43,4,40,29700
"1340",33069,2018,201801,238712,2018001026331,75,2018002387121,8,816,81608,1,3,225,1,2,37,10,101,30000
"1341",33104,2018,201801,238727,2018001027102,145,2018002387271,8,813,81308,1,2,125,1,2,33,10,101,60000
"1342",33107,2018,201801,238729,2018001027283,64,2018002387291,8,813,81308,1,1,63,1,2,36,11,114,104000
"1343",33145,2018,201801,238748,2018001028249,52,2018002387481,8,815,81508,1,1,51,1,2,46,11,114,12200
"1344",33154,2018,201801,238753,2018001028793,214,2018002387531,8,812,81208,1,1,215,1,2,57,6,63,42000
